Word	Val_N	Val_M	Val_SD	Ar_N	Ar_M	Ar_SD	Con_N	Con_M	Con_SD	length	Cluster	Freq	Avrg_Cosine
Vogelscheuche	33	5.00	2.18	28	4.50	2.85	39	9.00	1.69	13	3	3926	0.046944988436643784
Malerei	23	7.13	1.60	22	3.86	2.93	22	6.73	2.96	7	4	109422	0.08960082644921802
Handlung	33	6.33	1.80	18	5.00	2.17	19	2.95	1.90	8	4	432170	0.11480165270119125
Leidenschaft	20	8.00	2.41	27	7.81	2.62	15	3.87	2.20	12	4	206803	0.0979022749952021
Heimat	28	7.71	2.34	16	4.06	2.77	21	6.14	2.54	6	4	441674	0.08096002400733887
Fernrohr	20	5.55	1.93	20	2.05	2.63	25	9.16	2.19	8	3	14286	0.07667380298212366
Geschlecht	23	5.22	1.86	24	4.54	2.83	24	6.92	3.08	10	4	266055	0.11273014540072168
Blei	33	3.91	2.02	17	1.53	1.77	22	7.73	3.03	4	3	48095	0.07972469100892836
Beachtung	23	6.61	2.37	25	4.72	2.34	20	5.35	3.18	9	4	133716	0.08474258183630105
Brötchen	23	7.17	2.12	30	2.57	2.40	23	9.35	2.14	8	3	83855	0.12250028075666294
Anpassung	29	4.10	2.32	25	3.32	2.75	19	3.63	3.11	9	1	206882	0.15241358547830527
Balance	32	7.56	1.74	34	2.76	1.89	27	5.78	2.94	7	4	84111	0.12276565764321752
Recht	28	6.64	2.23	20	5.15	2.91	18	5.00	3.61	5	4	1428681	0.1345913037261304
Besen	26	4.58	1.47	28	1.43	2.20	25	8.64	2.61	5	3	26145	0.06228836839566685
Abwertung	31	2.32	2.65	27	5.19	3.04	36	4.47	2.59	9	2	20768	0.037391725833038035
Tortur	21	1.29	1.52	20	6.60	2.37	22	5.55	2.54	6	2	11387	0.08642678818545402
Dozent	24	5.71	2.12	24	2.79	2.13	19	7.95	2.57	6	3	100526	0.08292643982181876
Erschießung	25	0.80	1.44	25	7.64	2.51	14	7.43	2.62	11	2	6181	0.08507531746692129
Hüter	31	5.71	2.24	23	2.74	2.43	25	4.84	3.01	5	1	9128	0.1318125858066344
Gabel	27	5.81	1.69	22	1.14	1.98	24	9.54	0.78	5	3	50448	0.042215290518863406
Anbau	28	5.93	1.39	24	1.88	2.11	28	5.64	2.79	5	1	133883	0.11955055437198199
Vortrag	25	5.28	2.26	22	4.05	3.00	28	7.04	2.30	7	3	617866	0.06986163267889799
Modell	17	5.06	2.14	23	2.52	2.39	21	5.76	2.55	6	1	1186065	0.08518039826473778
Konjunktiv	18	4.56	2.06	17	1.94	2.33	23	4.39	3.88	10	1	8337	0.06897637870135451
Bewältigung	28	6.39	2.47	27	4.37	2.17	21	4.14	2.76	11	4	66575	0.10898167840208606
Ausweis	20	4.20	1.54	28	2.75	2.65	20	8.55	1.70	7	3	64420	0.05970921888259517
Variante	33	6.18	1.65	17	3.35	2.78	18	3.22	3.02	8	1	522659	0.04744972324641095
Archiv	34	5.03	1.87	28	1.86	2.97	24	7.63	3.05	6	3	219136	0.09279208318675475
Garantie	26	6.96	1.80	24	2.58	2.19	23	4.57	2.83	8	1	223321	0.0702334069416445
Kleinigkeit	25	5.16	2.36	20	2.65	2.72	29	5.14	2.77	11	1	134415	0.07971422618665432
Kommunikation	29	6.93	2.45	25	5.68	2.81	19	5.42	2.71	13	4	546655	0.13836998945581655
Import	21	4.86	1.31	22	1.82	2.15	25	4.92	3.55	6	1	74728	0.027545807361476334
Folge	23	5.17	2.04	25	3.28	2.85	12	4.92	3.12	5	1	1747221	0.07618457738558028
Verkauf	34	4.74	2.38	26	3.69	2.72	19	5.53	3.37	7	1	425123	0.07205552587580205
Parallele	28	5.68	1.94	33	2.00	2.12	21	6.29	2.70	9	1	67515	0.09605038711569158
Auskunft	24	5.92	1.84	20	2.25	1.55	17	4.06	2.70	8	1	298869	0.11377494427544804
Kanal	24	5.08	1.89	13	2.38	2.33	30	8.47	1.59	5	3	283404	0.11052877930114766
Stroh	25	5.84	1.68	27	2.22	2.45	25	8.60	2.81	5	3	42987	0.032246044075620796
Turm	30	6.27	2.10	23	2.74	2.65	21	8.90	1.95	4	3	263247	0.08330644560224922
Weltkrieg	29	0.86	1.73	18	7.61	2.64	17	6.35	2.55	9	2	421662	0.011134383772391628
Auflage	20	3.70	1.89	23	2.00	2.43	17	4.24	2.54	7	1	454454	0.09518987905412234
Vollmacht	25	5.08	1.80	25	3.76	2.79	11	6.00	2.24	9	1	44051	0.0915458394152689
Wange	26	6.77	2.16	18	3.78	2.44	19	8.68	2.71	5	3	81289	0.04813620390589147
Ideologie	21	4.00	2.51	22	4.14	2.90	20	3.30	3.18	9	1	113546	0.09963507494288852
Unwirklichkeit	34	4.35	2.55	20	4.50	3.15	26	3.00	2.88	14	1	1254	0.060802999009725835
Furcht	29	1.76	1.55	25	6.92	2.98	16	4.50	2.03	6	2	88366	0.17349469821338417
Philosophie	24	6.88	1.78	22	3.77	2.69	27	4.07	2.80	11	1	285389	0.09674796946620652
Musik	22	7.82	2.36	22	6.27	2.53	21	7.29	3.07	5	4	1791959	0.10235728623980099
Dampfer	24	4.83	2.06	16	2.81	2.51	31	8.45	3.01	7	3	17771	0.12256940231885828
Leber	43	3.93	2.15	24	2.46	2.08	20	8.75	1.68	5	3	95107	0.06907736684622559
Esel	25	6.16	2.06	26	2.42	2.37	20	9.60	1.14	4	3	57512	0.0990579236478226
Therapie	20	4.05	2.31	25	3.84	2.93	19	5.79	2.68	8	1	489814	0.06508731685198285
Torheit	25	3.40	1.98	16	3.31	2.30	23	3.35	2.93	7	1	9177	0.1144185704405999
Verseuchung	19	1.53	2.93	33	6.03	2.73	19	5.42	2.95	11	2	5841	0.06926146155496361
Leib	23	4.04	1.99	27	3.67	2.59	19	7.21	1.99	4	3	219081	0.07061696830864661
Veröffentlichung	33	5.82	2.01	26	4.42	2.53	30	5.90	2.89	16	4	387211	0.1228360460772722
Umgang	21	5.38	2.25	24	3.04	2.18	24	4.21	2.45	6	1	669783	0.12129755806381859
Blase	26	4.46	2.21	26	3.88	3.28	14	7.29	2.49	5	3	47428	0.06719644248026914
Liebe	29	8.59	2.57	33	8.58	1.58	19	5.63	3.62	5	4	1474884	0.18489845446199285
Versuchung	23	6.13	2.18	22	6.86	2.78	20	4.80	3.04	10	4	61979	0.06497816153257843
Hahn	22	5.45	1.74	28	1.93	1.76	17	8.88	1.58	4	3	75902	0.0482745961913106
Entführung	20	2.75	2.07	27	7.07	2.56	24	6.88	2.80	10	2	33261	0.07889941953922325
Witwe	26	2.54	1.61	21	3.29	2.47	24	8.54	2.17	5	3	61309	0.02771621702251421
Fehltritt	39	3.18	1.92	19	5.42	2.95	24	4.75	3.19	9	2	9108	0.10597614795611157
Imbiss	29	6.17	2.12	41	2.34	2.00	17	9.29	1.21	6	3	31330	0.0670214910196988
Besserung	31	6.32	2.63	26	3.69	2.99	23	4.74	2.78	9	1	147518	0.09228222333473493
Zeiger	30	5.10	1.54	21	2.14	2.61	29	6.97	2.99	6	3	35839	0.04531518755139977
Schiff	22	6.55	1.50	25	3.04	2.95	27	8.67	2.70	6	3	681269	0.07131272191163213
Willkür	19	2.42	2.61	27	6.48	2.65	23	3.70	3.07	7	2	39148	0.09482195680321247
Flirt	29	7.52	2.29	34	7.12	2.17	18	7.00	2.35	5	4	16784	0.1154672563676303
Dorf	29	4.93	2.70	24	2.33	2.06	23	9.30	1.02	4	3	666810	0.1277308540990979
Vorschuss	29	5.48	2.10	18	4.33	2.97	17	6.88	2.45	9	4	12117	0.0635453600081054
Zebra	28	7.00	2.23	24	2.42	2.57	26	8.54	2.72	5	3	24432	0.05835979427419564
Format	25	5.24	1.88	29	1.86	2.39	23	5.26	2.38	6	1	323227	0.14381857676736082
Frosch	23	5.35	2.12	19	3.21	3.14	38	9.16	2.07	6	3	66352	0.1178061221928768
Kooperation	27	6.00	2.53	21	3.19	2.64	15	4.00	2.88	11	1	454063	0.11758594246364636
Zerschlagung	30	3.03	2.41	27	6.00	2.67	29	5.24	2.91	12	2	13354	0.07601805598708268
Wort	34	6.44	1.74	20	2.90	3.34	15	7.53	2.33	4	3	2784072	0.04851186422859837
Lupe	29	5.45	1.90	17	2.00	2.57	25	9.32	2.06	4	3	89189	0.037851651373135564
Tee	22	7.64	1.53	37	1.81	2.18	27	8.59	2.17	3	3	228012	0.04262985340048704
Fest	33	7.12	2.39	33	6.12	2.90	19	7.68	2.36	4	4	335975	0.13336787631597113
Solidarität	28	7.68	1.31	28	5.89	2.10	28	4.75	3.32	11	4	144062	0.08427880267854482
Räuber	32	2.69	2.62	27	5.15	2.61	20	7.70	2.36	6	2	43647	0.051241119359380354
Elite	23	5.65	2.46	22	5.05	2.21	21	4.86	3.17	5	4	127433	0.10948211377624614
Demokratie	26	7.08	2.30	18	3.67	3.07	19	6.16	2.91	10	4	427048	0.17747926612911052
Foto	25	6.84	2.46	24	4.08	2.32	23	9.43	1.12	4	3	1615108	0.09283058271656844
Ratte	32	3.94	2.64	26	4.77	2.69	28	8.93	2.61	5	3	91624	0.03333767201993333
Geschirr	19	4.89	1.45	25	1.52	1.66	16	7.75	3.49	8	3	59793	0.04757771693845691
Vene	37	3.95	1.93	22	3.64	2.56	35	8.17	2.74	4	3	22988	0.0751825500543289
Freude	34	8.62	2.12	23	8.04	2.20	25	6.40	2.69	6	4	897055	0.09174063527082298
Wahn	29	3.07	3.06	16	8.25	2.11	23	5.35	3.27	4	2	30955	0.06347066927492638
Wirkung	20	6.30	1.49	14	4.43	2.93	27	4.04	2.98	7	4	850126	0.030605598142323727
Konvention	26	5.23	1.90	26	4.15	2.72	18	3.22	2.73	10	1	62561	0.07348956997075283
Nutzung	20	5.20	2.35	25	2.16	2.36	30	4.37	3.07	7	1	700132	0.10740825182665711
Darbietung	17	5.94	2.41	23	3.78	2.66	21	6.19	2.64	10	1	59108	0.15719871402813113
Dynamik	28	6.64	2.25	25	5.68	2.14	28	4.07	3.03	7	4	136074	0.1282522420887006
Intervention	30	4.90	1.58	21	5.19	2.84	25	3.68	3.02	12	1	86103	0.1343623698221153
Abgrund	24	2.17	2.20	21	6.95	2.44	14	8.57	2.03	7	2	80808	0.18245819374682196
Reim	28	6.54	2.08	25	2.68	2.06	23	6.52	3.06	4	3	31573	0.07105895718254705
Klamotte	27	4.48	2.28	19	3.68	2.89	16	7.06	2.79	8	3	92041	0.08474990333179991
Insel	27	7.78	1.45	17	4.65	2.74	20	8.15	2.21	5	4	817682	0.09425284437797042
Büro	27	5.19	1.88	22	2.82	2.48	28	8.25	2.15	4	3	446322	0.13069554803522668
Aufstellung	27	5.00	1.54	23	2.57	2.56	29	4.97	3.13	11	1	155139	0.13372422543805443
Naturell	23	6.74	1.89	20	2.95	2.54	22	3.91	2.29	8	1	6072	0.1599250090054548
Bolzen	15	4.47	2.29	20	1.70	2.23	20	7.80	2.44	6	3	13252	0.05815644263562799
Doktor	29	5.83	2.04	27	4.56	2.82	19	7.95	2.34	6	3	2136597	0.05692980493623181
Ahnung	33	5.58	1.98	24	4.96	2.94	15	4.47	2.50	6	4	572395	0.12538276387680225
Bahnhof	27	4.48	1.89	24	3.96	2.71	16	8.63	1.86	7	3	383918	0.09957244443333918
Stern	28	7.61	2.20	24	4.58	2.78	19	9.42	1.07	5	3	497778	0.07509360939102588
Lampe	30	6.73	1.95	22	2.05	2.50	17	8.88	2.42	5	3	169915	0.07312945504245065
Belastung	33	2.52	1.72	32	6.03	2.75	19	5.79	3.49	9	2	380967	0.10817826634633587
Lüge	21	2.33	1.88	21	6.71	2.76	31	5.52	3.65	4	2	78545	0.06802814925777191
Stumpfsinn	19	2.84	2.65	32	3.28	3.23	20	3.45	2.14	10	1	1590	0.0
Verdrossenheit	22	2.91	1.74	23	3.00	2.54	13	3.62	2.66	14	1	1301	0.0504046204748125
Bearbeitung	27	5.48	1.53	21	3.00	2.83	27	5.07	3.21	11	1	197353	0.14822590968879834
Anschein	17	4.82	1.01	25	2.64	2.08	16	4.00	3.01	8	1	70135	0.0816166509451422
Verlauf	23	5.74	1.51	24	2.38	2.18	25	4.52	2.60	7	1	414238	0.11000178140653957
Teilnehmer	33	5.21	1.52	21	2.48	2.29	27	6.44	3.00	10	1	1122186	0.0748065992485007
Fürst	23	5.65	1.82	29	1.83	1.97	32	7.78	2.37	5	3	123666	0.09331418018058703
Gebäude	19	5.74	1.59	23	1.96	2.14	24	8.75	2.19	7	3	947266	0.11050563344679651
Untauglichkeit	32	2.75	2.27	21	4.38	2.84	25	2.48	2.58	14	1	1446	0.02657987692035586
Maximum	19	6.53	2.52	25	4.88	3.40	14	6.14	3.68	7	4	52695	0.06253522809603614
Hochzeit	30	7.47	2.93	20	6.90	2.73	44	8.55	2.14	8	4	231166	0.05674498366635681
Situation	28	5.21	1.71	22	3.59	3.03	20	3.45	2.93	9	1	1657787	0.05353507248225552
Gleichung	33	5.00	1.75	35	1.80	2.14	24	5.42	3.53	9	1	48536	0.08111109032170448
Ablagerung	26	3.42	2.48	23	2.30	2.72	20	6.60	2.82	10	1	32088	0.08601762714154557
Abend	23	7.17	1.97	16	4.06	3.97	24	7.33	2.87	5	4	1228951	0.11018331549269762
Klette	25	3.00	1.71	11	4.09	3.59	22	7.14	2.51	6	2	3539	0.07528769765532765
Krone	24	5.75	1.80	26	3.04	2.54	28	8.11	2.78	5	3	130313	0.057771025511648845
Theater	24	6.67	1.76	26	4.35	2.56	28	8.21	2.25	7	3	456847	0.07128642227697775
Teich	35	6.43	2.27	25	2.08	2.40	28	9.04	2.22	5	3	129846	0.06448428261702382
Serie	36	5.69	1.98	25	2.88	2.44	22	6.05	2.34	5	1	795453	0.06553584701363699
Zaun	24	5.17	1.83	31	2.00	1.93	21	9.29	1.01	4	3	115511	0.06890688635327004
Büstenhalter	24	7.13	1.87	17	4.00	2.89	22	8.45	2.63	12	3	2084	0.05275750517577796
Manie	26	2.96	2.37	17	6.12	3.62	25	4.28	3.16	5	2	5080	0.06694331948967562
Soldat	30	3.20	2.40	19	5.68	2.81	19	8.53	1.68	6	2	489811	0.07062589636423904
Packung	24	5.00	1.72	16	1.19	1.60	27	7.19	2.60	7	3	79629	0.09693025755104516
Ebbe	30	4.83	1.72	23	2.78	2.47	22	7.55	2.46	4	3	18716	0.06308609171026411
Genuss	24	8.42	2.47	29	6.24	2.94	27	5.30	2.33	6	4	214010	0.12201165945823451
Oper	29	6.10	2.55	20	5.15	2.52	26	8.46	2.21	4	4	155015	0.05489759639721892
Stück	13	5.08	1.38	19	2.37	2.61	20	5.95	2.95	5	1	1485995	0.08161457928351501
Weisung	32	4.84	2.44	19	4.11	3.18	26	3.96	2.96	7	1	49042	0.09806491603849254
Sünder	29	3.86	2.43	25	4.88	3.13	20	5.55	3.07	6	2	38686	0.17030108028664068
Sack	35	3.97	1.56	19	3.32	3.13	25	8.16	2.46	4	3	146913	0.04249339580013254
Inflation	28	2.54	2.47	19	4.37	2.50	23	5.35	3.46	9	2	74554	0.10793354971879494
Schaden	32	2.91	2.57	26	5.23	3.41	21	5.81	2.86	7	2	759053	0.08821724205265163
Seelsorge	29	6.93	2.02	33	4.30	2.77	26	4.62	2.93	9	4	29215	0.0929207977836436
Vermittlung	24	5.96	1.81	26	2.88	2.69	31	3.48	2.83	11	1	190645	0.08490337692904994
Quadrat	22	4.50	1.82	18	1.17	1.34	21	9.10	2.32	7	3	48649	0.08983224281672199
Weltherrschaft	24	3.71	3.83	20	5.75	3.18	20	5.95	3.49	14	2	14238	0.06038409608226737
Zigarre	30	3.77	2.39	22	3.00	2.49	22	8.50	3.04	7	3	26668	0.06708446022888417
Unglücksfall	32	1.44	2.30	21	6.95	2.92	17	5.47	3.06	12	2	8166	0.049296909794397055
Simulation	28	5.14	1.60	16	3.19	2.66	21	5.38	2.46	10	1	76900	0.10267423350023398
Dummheit	28	3.07	2.02	18	3.39	2.91	18	4.50	3.19	8	1	69379	0.11388552007454406
Kommentar	24	5.42	1.79	26	3.27	2.16	22	4.09	3.48	9	1	916436	0.08218168057318019
Strauß	23	6.22	2.56	21	3.48	2.66	11	8.73	1.49	6	3	7481	0.05379847200443678
Universität	22	6.36	2.48	24	4.46	2.93	14	9.14	1.35	11	3	1121774	0.062247587666342113
Maul	20	3.10	2.29	26	4.04	2.86	22	8.09	2.74	4	2	77435	0.1151599123150381
Entzug	23	2.17	2.17	16	5.69	2.94	16	5.56	2.37	6	2	35150	0.11267679266920407
Ton	28	6.39	1.79	20	3.05	2.46	23	6.87	3.00	3	3	480467	0.04826806530164397
Unterhaltung	39	7.18	2.19	27	5.52	2.05	18	6.61	3.01	12	4	219581	0.09214751932949766
Zusatz	20	5.65	1.76	16	1.44	1.55	19	3.53	3.12	6	1	105793	0.06204483851346893
Ermordung	23	1.39	2.82	23	7.13	3.31	16	7.50	2.00	9	2	43158	0.10147736477063031
Sünde	16	3.69	2.60	27	6.70	2.16	26	2.77	2.34	5	2	178464	0.15568964434789717
Medikament	33	4.48	1.77	24	4.08	2.84	24	8.08	2.52	10	3	430354	0.09598752890301004
Stier	31	5.06	2.08	22	5.00	2.79	17	9.24	2.44	5	3	35392	0.08955035376377016
Schlussfolgerung	31	6.45	1.93	18	3.83	3.01	31	4.52	3.52	16	1	85902	0.09411990722096497
Kongress	30	5.37	1.40	19	2.68	2.03	28	5.82	2.57	8	1	165015	0.06647300925253687
Schwert	37	3.78	2.45	27	6.04	3.45	24	9.71	0.62	7	2	192329	0.07524574494505083
Brut	33	3.64	2.13	25	3.52	2.29	15	6.33	3.02	4	1	33181	0.11313781923673531
Gans	29	5.21	2.23	19	2.74	2.42	29	9.69	0.66	4	3	31616	0.052392021212453954
Haushalt	21	5.33	1.56	25	3.04	2.17	22	5.59	2.46	8	1	449051	0.11734208682832932
Melodie	32	8.56	1.22	27	6.52	1.95	23	6.57	3.24	7	4	141761	0.08098872859019199
Vererbung	28	5.54	1.40	17	4.24	3.11	29	5.28	2.63	9	1	16838	0.09120945143308004
Text	39	6.31	1.42	15	1.87	2.67	18	8.06	2.15	4	3	1576529	0.06886829081495822
Ausschluss	35	3.00	2.17	29	5.17	3.07	13	3.31	3.04	10	2	96185	0.0714750390945138
Flut	30	3.60	2.75	24	6.63	2.99	20	7.75	2.00	4	2	69584	0.025691364512563965
Verzeichnis	25	5.20	1.00	23	1.65	2.01	24	5.50	2.47	11	1	184940	0.030724720807631424
Abschnitt	20	4.90	1.29	24	1.58	1.95	19	4.68	2.33	9	1	383575	0.10945113074427176
Anschluss	23	5.78	1.70	26	3.04	2.29	10	5.50	3.92	9	1	598350	0.09684665298528884
Rendite	29	4.45	2.53	15	3.60	2.80	30	4.10	3.50	7	1	91820	0.08268695910753364
Geschrei	33	3.09	2.38	32	7.09	2.83	31	6.87	2.68	8	2	33244	0.12168861523843884
Identifikation	31	5.26	1.88	30	3.63	2.50	25	4.48	3.38	14	1	61699	0.13952454115319715
Entlastung	24	7.17	1.81	30	3.03	3.13	36	3.83	2.76	10	1	99535	0.06679951406918037
Vision	27	6.63	2.42	21	6.38	1.66	16	4.00	3.03	6	4	214789	0.08613882686067711
Unrecht	20	2.35	2.16	20	7.25	2.69	26	4.88	3.34	7	2	134127	0.052360309659150214
Rache	32	3.03	2.73	29	7.79	2.60	21	5.33	2.61	5	2	87869	0.15158563650514023
Ziel	33	7.58	2.08	23	5.09	2.86	22	6.18	2.94	4	4	2712268	0.06847346187947245
Chef	33	5.09	2.18	14	5.29	3.12	21	8.24	2.36	4	3	391927	0.08612493662272921
Schotter	26	4.92	2.02	25	2.72	2.65	17	7.59	2.15	8	3	18698	0.04994189252543503
Stoß	23	3.65	1.97	26	4.92	2.65	20	6.35	2.25	4	2	35469	0.06041250600202333
Reinigung	24	5.75	2.29	23	1.91	2.39	27	5.81	2.53	9	1	127862	0.12088513702970351
Schwein	17	4.12	1.76	21	3.62	2.97	31	8.48	2.73	7	3	189891	0.061197791951816696
Rest	26	4.08	1.55	24	1.63	1.64	16	5.50	3.10	4	1	812003	0.10705069065184199
Segel	33	6.30	1.24	25	2.92	2.34	25	9.12	1.20	5	3	58295	0.07223800943474937
Dose	28	5.04	1.43	17	1.29	1.65	18	8.44	3.26	4	3	74735	0.11043619331512308
Eignung	28	5.46	2.66	28	3.21	2.74	28	3.54	2.87	7	1	61322	0.09062324969433559
Welt	39	7.13	1.99	23	3.83	2.82	30	6.80	2.48	4	4	4047289	0.05922467947155978
Einteilung	18	4.39	1.38	28	2.50	2.47	22	4.18	3.13	10	1	50648	0.10205061667030264
Bestätigung	23	6.87	2.26	21	4.00	2.79	13	4.23	3.37	11	4	164541	0.12359920948514132
Blitz	21	3.95	2.36	33	6.36	2.55	21	8.48	2.46	5	2	128037	0.029007694524263043
Urheber	31	4.48	1.95	30	2.23	2.13	17	6.24	2.51	7	1	73761	0.10596544751141067
Organ	37	5.05	1.96	20	3.65	2.56	27	7.52	1.65	5	3	216563	0.13441970006162327
Umzug	27	4.52	2.52	22	5.23	2.18	13	6.00	3.67	5	2	196072	0.06675106665795832
Spange	18	3.72	1.67	21	1.76	1.70	18	8.00	2.47	6	3	7666	0.06221473581994537
Passage	33	5.76	1.54	26	1.92	1.98	18	6.56	3.33	7	3	122522	0.09547843905409746
Kilometer	34	5.65	1.69	23	2.43	2.33	32	7.06	3.06	9	3	670237	0.07215288487050397
Ausstellung	14	5.71	1.94	31	2.81	2.20	22	7.41	2.42	11	3	698373	0.13459631521985738
Ausübung	18	6.22	2.05	30	1.97	2.25	30	3.90	2.45	8	1	84966	0.09761873725267645
Mut	26	7.46	2.34	22	6.18	2.77	22	5.64	3.11	3	4	368491	0.0913178906492515
Parkett	25	5.76	1.81	26	2.50	2.32	25	8.92	1.47	7	3	44827	0.0652221074499489
Verdacht	32	3.16	1.85	28	5.39	2.28	14	4.21	3.21	8	2	243437	0.0684727674192811
Radius	32	4.50	1.80	24	0.88	1.15	29	7.28	2.70	6	3	43783	0.06975524693663226
Integration	27	6.26	2.54	29	4.38	2.94	29	4.14	2.75	11	1	367157	0.12758771202323255
Kamerad	24	6.75	2.27	19	4.32	2.65	21	6.00	2.77	7	4	131978	0.08692973584919697
Mittagessen	23	6.43	2.74	25	3.72	2.72	25	8.36	1.66	11	3	9292	0.07550347339727065
Klempner	36	4.72	1.99	24	1.88	2.17	20	9.10	2.02	8	3	6305	0.06890248274775158
Sturz	34	2.41	2.12	24	6.13	2.47	31	6.77	2.80	5	2	98446	0.07233734681579276
Schluss	31	4.19	2.09	20	5.30	2.96	22	4.77	2.99	7	2	755819	0.037498061164702806
Überdosis	33	2.61	2.49	33	6.64	3.00	25	6.00	3.24	9	2	9872	0.038841579744986435
Einwand	25	5.04	2.09	35	4.09	2.43	23	5.30	3.67	7	1	96380	0.08588529137728708
Redakteur	26	5.42	1.90	24	2.46	1.67	22	7.23	2.22	9	3	105080	0.0873633636931222
Spore	34	4.32	2.27	23	2.26	2.43	26	6.69	2.99	5	3	23439	0.06019662677287467
Strich	26	4.62	1.88	17	1.65	2.18	19	8.21	2.04	6	3	146709	0.028072830778174688
Nummer	25	4.68	1.60	22	1.64	2.22	23	7.91	2.52	6	3	1539412	0.04862102894323406
Säugetier	25	5.80	2.29	18	2.22	1.86	30	7.30	2.84	9	3	29830	0.048123945756074586
Fenster	23	6.91	1.73	36	2.58	2.53	21	8.62	2.85	7	3	717032	0.051486658962379875
Theorie	22	5.91	1.95	22	2.18	1.87	22	4.41	2.77	7	1	517785	0.026314530571490087
Vergnügen	23	8.13	2.78	24	6.46	2.86	24	4.83	3.25	9	4	139203	0.07098464442848515
Erziehung	23	6.04	1.64	28	4.89	3.08	26	4.27	2.91	9	4	243119	0.11549508260970845
Damm	21	5.33	1.43	21	2.29	2.61	19	8.11	3.18	4	3	46709	0.17471503584632234
Kiosk	29	5.10	1.78	16	1.25	1.65	19	7.95	2.84	5	3	40748	0.12212712169593569
Trennung	18	2.06	1.76	21	7.10	2.72	25	6.04	2.76	8	2	257136	0.04735304340439268
Frühstück	36	7.67	1.47	27	3.22	2.74	32	8.72	1.46	9	3	327927	0.06978570960633974
Tier	27	6.56	2.24	24	3.13	2.13	19	8.00	2.92	4	3	1794432	0.1190794053407936
Ration	24	3.75	2.11	24	2.42	2.47	19	6.47	2.52	6	1	8863	0.10522554412451042
Zeile	22	5.68	1.89	25	1.88	2.03	21	7.62	2.48	5	3	339723	0.05279519905679631
Großmutter	20	7.50	2.37	28	4.46	3.33	31	8.52	2.78	10	4	76041	0.09381766636599467
Pullover	25	6.08	2.10	28	1.79	2.69	22	8.59	2.48	8	3	33365	0.06483355027950112
Invention	14	5.93	2.09	17	4.35	2.67	12	2.83	1.95	9	1	2314	0.055406638076849105
Student	23	6.83	1.80	16	3.63	2.45	27	8.19	2.30	7	3	525811	0.035238807212996694
Schleier	21	4.86	2.67	20	3.00	2.90	22	7.45	3.10	8	3	41667	0.09774986437573656
Vergütung	29	6.72	2.70	23	3.83	2.81	21	5.10	3.27	9	4	117433	0.0900307945303664
Unterschrift	29	5.59	2.23	28	3.36	2.92	21	8.67	2.22	12	3	153040	0.06767296085050659
Zuspitzung	26	3.73	2.13	24	5.79	2.62	19	4.00	2.73	10	2	11921	0.052421509499949046
Block	22	4.41	1.92	23	1.61	1.99	10	7.70	2.75	5	3	236978	0.08312986952030882
Eigenschaft	32	5.66	1.54	27	2.59	1.99	21	2.90	2.96	11	1	547511	0.11203522655393662
Industrialisierung	28	5.32	1.56	20	3.45	2.86	25	6.16	2.73	18	1	33710	0.12436490904757168
Zugang	23	5.96	1.85	27	3.26	2.77	20	4.40	2.19	6	1	560600	0.07934074248266748
Paste	22	5.36	1.71	29	0.93	1.36	26	6.88	3.18	5	3	21859	0.10394087258737905
Protest	37	4.95	2.21	26	6.42	2.02	29	6.72	2.36	7	2	270252	0.0997853233726733
Leine	31	4.10	1.85	23	1.43	1.90	30	7.87	2.57	5	3	111511	0.07171450797159731
Eisen	23	5.09	1.81	18	2.50	2.46	23	8.39	1.80	5	3	129996	0.08048933525293184
Erwerb	27	6.78	1.99	20	4.00	2.66	23	4.26	2.83	6	4	143856	0.11769606588092976
Leser	22	7.55	1.95	21	3.14	2.65	22	5.77	2.76	5	4	751307	0.12413952569992205
Artikel	19	4.79	2.02	13	1.54	2.37	11	5.55	2.38	7	1	1626646	0.1526044065030503
Prüfung	27	3.11	1.89	25	7.84	2.62	26	7.92	2.00	7	2	660740	0.10318000360577628
Erschöpfung	21	3.24	1.73	26	4.96	3.10	20	6.75	2.43	11	2	38958	0.13609983587893662
Junge	26	5.92	1.76	28	2.64	2.30	25	8.56	2.87	5	3	581968	0.031093355291488548
Unterricht	37	4.92	2.02	20	3.50	2.84	19	7.32	2.71	10	3	460397	0.08747301297043203
Harfe	21	6.81	2.18	23	2.48	2.35	23	9.22	2.15	5	3	12033	0.06327697232270069
Reigen	23	5.22	2.52	17	2.88	2.87	14	4.79	3.24	6	1	17924	0.09542236323207046
Wendung	26	5.54	1.98	31	4.16	2.67	16	3.81	2.48	7	1	64984	0.07093776755664614
Tätigkeit	28	5.71	1.82	26	3.77	2.73	21	4.52	2.69	9	1	690314	0.07404982474367122
Gefühl	23	7.13	2.36	35	6.74	2.55	24	4.08	3.13	6	4	1494183	0.0793790341577743
Pfütze	27	4.15	1.61	28	2.50	2.01	18	8.83	2.48	6	3	24928	0.11367965870635693
Liege	33	6.64	2.19	25	3.08	3.03	24	8.38	2.81	5	3	205	0.0
Unterscheidung	34	5.59	1.65	20	2.70	2.70	22	4.18	3.57	14	1	96207	0.07567646377633082
Armband	30	6.90	2.38	24	1.42	1.86	23	8.70	2.40	7	3	25284	0.07307216816583344
Gymnastik	30	4.87	2.60	11	2.45	2.34	27	7.56	2.04	9	3	25062	0.08869593835981567
