Word	Val_N	Val_M	Val_SD	Ar_N	Ar_M	Ar_SD	Con_N	Con_M	Con_SD	length	Cluster	Freq	Avrg_Cosine
Wissen	22	7.91	2.51	17	5.24	2.17	19	3.79	3.14	6	4	859211	0.06463745561210779
Symptom	23	3.91	1.95	19	3.89	2.40	20	5.65	3.18	7	1	278040	0.19217941565979424
Liberalismus	23	5.83	2.69	23	3.91	2.78	20	3.10	3.26	12	1	21662	0.22130062884977358
Folgerung	23	6.13	1.71	22	2.91	2.33	27	3.63	2.68	9	1	18452	0.19590763334070305
Eigenschaft	32	5.66	1.54	27	2.59	1.99	21	2.90	2.96	11	1	547511	0.16470716087915205
Fest	33	7.12	2.39	33	6.12	2.90	19	7.68	2.36	4	4	335975	0.31038821587233
Macht	28	3.93	2.28	18	6.78	2.46	26	5.38	2.90	5	2	700776	0.2307339233441814
Verteilung	31	5.10	1.72	34	2.24	2.66	26	4.58	2.93	10	1	164951	0.11851812880917882
Realität	33	6.18	1.98	24	5.67	2.79	25	2.64	2.53	8	4	468333	0.1526300848049716
Beurteilung	25	5.12	2.09	25	5.40	2.61	17	4.65	2.47	11	4	204016	0.19431042095462553
Steg	32	6.59	1.72	21	2.10	2.28	23	7.61	2.41	4	3	56772	0.1483724415286179
Benachteiligung	23	2.13	2.53	33	5.30	2.63	24	3.83	2.53	15	2	44147	0.21031919997060208
Nachschub	19	6.42	1.89	23	3.52	1.88	24	4.92	3.26	9	1	28462	0.1734111640290173
Droge	25	2.92	2.74	24	4.71	2.97	27	6.93	2.23	5	2	203400	0.24946051773866135
Schneider	34	5.68	2.31	23	1.39	1.62	16	7.69	3.24	9	3	11803	0.1737928102219945
Instrument	21	7.19	1.50	21	4.14	3.41	24	8.17	1.76	10	3	490222	0.2575932389049981
Stube	23	6.83	2.48	21	1.43	1.86	16	8.31	1.89	5	3	36752	0.11117525419535487
Verbrechen	25	2.08	2.84	17	7.35	2.37	28	5.93	2.61	10	2	196075	0.14507536709483565
Nichte	22	6.55	2.26	19	1.79	2.25	16	6.94	3.86	6	3	30036	0.039014973045305344
Saft	26	7.46	1.36	23	2.70	2.60	31	8.58	1.67	4	3	96224	0.23943966287856341
Gepäckträger	22	5.18	1.68	21	1.57	1.89	16	7.81	3.60	12	3	8827	0.24477866450919392
Boss	27	4.00	1.80	22	4.95	2.59	17	7.41	2.35	4	2	42904	0.12441242785638922
Kriminalität	18	1.67	2.09	32	5.84	2.67	26	4.58	2.87	12	2	58655	0.2909058162747998
Petersilie	30	6.43	2.70	34	1.44	2.29	27	9.22	2.06	10	3	13858	0.1850810841245435
Wappen	30	5.77	1.45	28	2.29	2.26	18	8.89	1.97	6	3	72232	0.11610905689115217
Farbe	31	7.13	2.16	35	2.97	2.90	18	7.39	2.45	5	3	1295873	0.18474715331024072
Erziehung	23	6.04	1.64	28	4.89	3.08	26	4.27	2.91	9	4	243119	0.30677488275452164
Gemeinde	30	5.40	2.33	20	2.40	2.56	17	6.29	2.69	8	1	1397844	0.2529177510397923
Rückkehr	34	7.03	2.07	34	5.00	3.17	20	7.25	3.27	8	4	215270	0.13894739133214315
Effekt	19	5.16	2.43	24	4.42	2.54	18	4.39	3.22	6	1	511063	0.20135709028816354
Mutter	22	7.82	2.89	16	6.25	2.41	26	9.19	1.30	6	4	1645878	0.17350688340343548
Kot	20	2.15	2.39	19	3.47	2.87	22	9.27	1.58	3	2	38870	0.3545471235463656
Kapazität	31	6.16	1.92	18	3.39	2.35	22	5.23	3.26	9	1	150950	0.2606698967346883
Funktion	28	5.39	2.35	32	2.56	2.05	25	4.76	2.30	8	1	1158813	0.24005372124189867
Hahn	22	5.45	1.74	28	1.93	1.76	17	8.88	1.58	4	3	75902	0.09578153041849806
Bahnhof	27	4.48	1.89	24	3.96	2.71	16	8.63	1.86	7	3	383918	0.22021118440679227
Protest	37	4.95	2.21	26	6.42	2.02	29	6.72	2.36	7	2	270252	0.21687916377374178
Organisation	28	5.61	2.08	24	3.04	2.26	17	5.47	3.39	12	1	872048	0.21640603193664848
Verkehr	32	4.81	2.10	19	6.00	2.29	15	7.67	2.66	7	2	371635	0.15769609095182308
Lehrer	29	5.45	2.11	19	5.21	3.03	18	8.00	2.85	6	4	794648	0.12587360557369112
Geliebte	32	6.09	3.46	21	7.43	2.23	28	8.18	1.91	8	4	76153	0.36450124094816894
Grundrecht	24	6.04	2.80	29	4.21	2.78	27	5.30	3.56	10	4	105317	0.23907996686398203
Angelegenheit	24	4.79	1.56	30	2.37	2.11	32	3.53	2.34	13	1	278325	0.16641233954272022
Luft	28	7.86	1.94	22	2.91	2.96	23	7.04	3.18	4	3	946798	0.40052087081208254
Urlaub	24	9.00	1.25	29	7.28	2.14	32	7.50	2.58	6	4	821186	0.08809299500731012
Verlust	23	1.04	1.87	27	7.52	2.34	18	4.50	2.85	7	2	500636	0.10707632523865995
Schwert	37	3.78	2.45	27	6.04	3.45	24	9.71	0.62	7	2	192329	0.10505582663190693
Verheimlichung	26	3.04	1.68	18	5.06	3.24	30	5.43	2.99	14	2	1080	0.07865067862899404
Tapferkeit	34	7.44	2.09	24	5.33	2.63	21	4.52	2.64	10	4	12839	0.09699453997146253
Tusche	34	5.03	1.73	22	2.45	3.00	20	8.35	1.98	6	3	1	0.0
Mönch	31	5.19	1.78	34	1.88	2.01	21	8.86	1.56	5	3	132301	0.0648948810589584
Käse	24	6.42	2.57	25	2.32	2.58	24	9.04	1.97	4	3	130717	0.1831545227493394
Wasser	28	7.86	1.94	32	4.78	2.99	30	9.13	2.26	6	4	2293002	0.13819280264692974
Geld	34	6.59	1.94	20	5.80	2.55	23	8.65	2.66	4	4	2858250	0.3699243012939801
Abdruck	21	4.95	1.02	20	2.05	2.26	13	7.00	2.77	7	3	32127	0.2417837667159204
Vereinfachung	30	7.03	1.97	29	1.83	2.00	25	3.12	2.85	13	1	36693	0.15292798316420905
Leistung	25	7.04	1.54	28	5.50	2.56	14	3.14	2.44	8	4	1835801	0.19019279626304492
Seide	35	7.54	1.88	23	3.52	2.86	29	7.90	2.77	5	3	19398	0.04689227825910147
Stiftung	24	6.17	2.22	21	1.43	1.63	21	5.00	3.32	8	1	425491	0.1435694364498824
Mathematik	29	4.76	2.76	29	3.97	3.01	25	6.64	3.08	10	1	176137	0.0642460506621049
Teich	35	6.43	2.27	25	2.08	2.40	28	9.04	2.22	5	3	129846	0.08546840228766311
Ewigkeit	20	6.05	2.24	25	3.60	2.87	21	3.48	3.23	8	1	137889	0.5184199873607135
Teller	19	5.11	2.56	21	2.29	2.31	16	9.94	0.25	6	3	105595	0.07883331157850249
Stroh	25	5.84	1.68	27	2.22	2.45	25	8.60	2.81	5	3	42987	0.03648242788224555
Busen	19	6.74	1.97	18	4.28	3.18	19	9.05	1.35	5	3	23703	0.2549242444170631
Hütte	27	6.41	2.42	20	1.75	1.77	28	8.43	2.32	5	3	190073	0.19418382204538798
Beziehung	24	7.29	2.42	25	6.16	3.01	24	5.83	3.02	9	4	961132	0.5548493059199409
Herzlichkeit	24	9.04	1.12	20	5.95	2.16	30	5.67	2.95	12	4	14795	0.15017070944165692
Aufschrift	27	5.48	1.19	32	2.00	2.03	19	6.79	3.26	10	3	48630	0.15168233468159092
Rekord	28	6.75	2.63	17	5.82	2.24	18	7.44	2.50	6	4	87637	0.20177732726136668
Ventil	18	5.50	1.76	15	2.67	3.06	15	8.07	2.09	6	3	69056	0.12023275996861713
Deponie	25	2.60	2.02	21	4.67	3.06	23	7.00	2.71	7	2	20715	0.13205806430200653
Zwiebel	37	4.78	2.36	16	1.63	1.54	20	9.60	0.75	7	3	103136	0.04239569225140505
Oma	29	7.69	2.52	17	5.82	3.57	19	8.58	2.36	3	4	51245	0.18976161515237866
Weltwunder	28	8.00	2.48	19	5.00	3.13	19	7.84	2.14	10	4	8346	0.062466705467664044
Hürde	20	3.55	1.43	21	4.05	2.46	20	6.15	3.27	5	2	116521	0.20083095106751378
Begeisterung	22	8.86	1.39	21	6.57	2.62	17	5.12	2.96	12	4	206249	0.22496268386484983
Recht	28	6.64	2.23	20	5.15	2.91	18	5.00	3.61	5	4	1428681	0.28277457057777033
Stier	31	5.06	2.08	22	5.00	2.79	17	9.24	2.44	5	3	35392	0.14198987070998847
Abhängigkeit	27	2.04	2.26	16	6.06	2.38	21	3.76	2.32	12	2	196776	0.1804381831065241
Freizeit	32	8.78	1.62	29	4.97	1.95	18	6.67	2.81	8	4	253668	0.22282650302169862
Brief	21	5.52	1.36	25	3.92	2.89	28	9.36	1.47	5	3	574803	0.22970683256764102
Parkett	25	5.76	1.81	26	2.50	2.32	25	8.92	1.47	7	3	44827	0.09679048282991536
Mörderin	22	2.09	2.81	27	6.96	2.94	26	7.19	2.40	8	2	5032	0.23307043296596777
Resultat	41	5.88	2.10	26	4.12	2.64	24	6.29	3.07	8	4	223445	0.11766126276157063
Gesicht	20	6.85	2.35	25	5.48	2.86	24	9.00	2.30	7	4	979446	0.0613584055915112
Einsparung	18	4.61	2.52	29	3.62	2.91	24	4.96	3.22	10	1	82855	0.1279497571601793
Ressource	26	5.96	1.89	25	2.88	2.65	14	3.86	3.23	9	1	292294	0.15849255707858192
Sattel	20	4.80	0.95	22	2.82	2.63	18	9.11	2.40	6	3	97250	0.14261117382149124
Masse	23	4.30	2.44	24	3.88	2.85	30	4.70	2.28	5	1	466211	0.24368968505460936
Sektor	27	4.07	2.15	18	2.22	1.93	30	5.07	2.89	6	1	133120	0.20769815394216481
Ader	26	5.46	2.16	21	4.05	2.91	28	8.25	2.12	4	3	38527	0.136639374139384
Elefant	26	6.92	2.12	28	2.54	2.46	23	8.74	2.68	7	3	86175	0.3302935873927775
Himmelreich	23	6.09	3.03	24	5.38	3.28	17	4.71	3.16	11	4	16057	0.14987155381517098
Wahrung	18	5.00	1.88	24	1.96	2.05	16	3.38	2.83	7	1	44233	0.07746392637015426
Reporter	27	5.30	1.64	28	3.07	2.40	15	8.13	2.47	8	3	71965	0.13829731793555639
Arena	19	5.74	2.47	31	3.77	2.92	26	7.77	1.99	5	3	102315	0.0423286665417053
Gleichheit	24	6.58	2.22	25	3.32	2.97	19	3.84	3.17	10	1	50911	0.3218175885095428
Karneval	30	5.33	2.99	27	4.74	3.51	27	8.37	2.17	8	3	68159	0.1083696256229745
Gewissheit	22	6.95	2.15	25	4.52	3.14	27	4.00	2.95	10	4	87826	0.17756260388967568
Bohrer	18	3.78	2.07	23	4.48	3.25	20	8.00	3.32	6	2	17698	0.12946457096235267
Simulation	28	5.14	1.60	16	3.19	2.66	21	5.38	2.46	10	1	76900	0.12845856545882117
Schwund	27	2.78	1.99	23	3.17	2.79	16	3.81	2.32	7	1	6569	0.19913676399577157
Handwerk	31	6.39	1.96	19	2.53	2.50	24	5.83	2.62	8	1	198867	0.15980597126841245
Übung	33	5.76	1.92	23	2.91	2.25	18	5.28	3.39	5	1	464234	0.14493906297598072
Kleiderhaken	20	5.15	2.08	22	1.09	1.63	19	9.47	0.77	12	3	1174	0.1545419807009652
Hobby	29	8.00	1.85	23	4.43	2.52	16	5.69	2.91	5	4	219124	0.19063218127725884
Bluse	18	5.50	2.31	30	2.77	2.43	28	9.00	2.39	5	3	27390	0.139843889720978
Einheit	26	5.81	2.19	25	2.88	2.96	21	5.38	2.91	7	1	606627	0.28034034666895435
Apfelsine	31	6.52	2.66	29	2.24	2.64	22	9.77	0.53	9	3	3559	0.21296921388582377
Gewinnung	20	6.10	1.86	31	3.52	2.73	18	4.22	2.88	9	1	46989	0.24583472156208633
Feier	26	8.19	1.60	21	6.05	2.29	23	6.96	2.60	5	4	152250	0.30419243217846065
Route	33	5.91	1.55	18	3.00	2.87	19	6.47	3.13	5	1	192849	0.06596184385417556
Tauglichkeit	32	4.69	2.09	21	3.81	2.50	19	5.11	2.64	12	1	10866	0.11632507634493375
Note	23	5.22	1.86	23	6.09	2.79	26	7.42	2.80	4	4	272712	0.13564184307202282
Rasse	25	3.88	2.19	40	4.90	2.96	23	5.09	3.25	5	2	231687	0.19503710911148442
Seil	27	5.11	2.24	19	1.63	2.59	23	9.30	1.15	4	3	99182	0.12681128166192224
Aufführung	19	6.26	1.97	31	4.26	2.83	18	5.89	2.37	10	4	131845	0.27253924253197
Genie	27	6.78	2.21	37	5.97	2.49	18	5.33	3.03	5	4	45387	0.08647026963790362
Paradies	21	8.14	2.37	18	4.78	2.84	23	6.09	3.00	8	4	123386	0.20351496623240325
Urheber	31	4.48	1.95	30	2.23	2.13	17	6.24	2.51	7	1	73761	0.14658179085375447
Bergung	24	4.21	2.87	30	5.30	2.87	19	5.05	3.24	7	2	15768	0.18098704669899696
Tablette	23	3.43	2.00	21	3.43	2.77	29	9.59	0.95	8	3	1	0.0
Einrichtung	33	5.24	1.95	31	2.06	2.39	22	5.68	2.71	11	1	855950	0.18677888249754657
Erfüllung	20	7.55	2.70	23	5.70	2.65	27	3.96	2.75	9	4	188004	0.2839092326275646
Kampagne	23	5.04	1.15	26	4.69	2.87	28	5.75	2.70	8	1	276442	0.3234431457823049
Flosse	27	5.07	2.06	25	2.72	2.75	22	8.32	2.30	6	3	17310	0.10989798846415248
Operation	15	3.93	2.66	23	7.17	2.17	22	6.77	2.52	9	2	290742	0.20833763678077788
Thema	22	5.73	1.70	27	2.96	2.50	31	3.48	2.71	5	1	4908389	0.08549506695899038
Anschein	17	4.82	1.01	25	2.64	2.08	16	4.00	3.01	8	1	70135	0.19162359991528083
Resignation	24	3.21	2.93	25	4.20	3.29	30	4.23	3.04	11	2	23511	0.2336075007832314
Verweigerung	19	3.53	1.84	26	5.38	3.14	24	4.96	2.97	12	2	31665	0.151578711056552
Verlauf	23	5.74	1.51	24	2.38	2.18	25	4.52	2.60	7	1	414238	0.13057961668284435
Stationierung	30	3.43	2.22	25	3.04	2.46	21	4.86	3.32	13	1	8431	0.04959563613240059
Koralle	22	5.86	2.66	16	2.75	2.86	20	8.30	2.96	7	3	24759	0.16161447973554055
Defizit	22	2.82	2.77	26	4.38	2.80	25	4.68	3.44	7	2	134446	0.26125858780268946
Datum	27	5.19	1.75	21	1.48	2.02	27	7.70	2.46	5	3	1861544	0.22603426034575413
Stuhlgang	35	3.77	2.44	25	3.48	2.84	29	7.93	2.64	9	3	13150	0.08266155508994252
Stuhl	31	5.19	2.23	20	0.85	1.76	21	8.90	2.30	5	3	237065	0.043357681070032725
Orchester	21	7.57	1.86	21	4.57	3.04	29	9.10	1.65	9	3	142566	0.2006761416864035
Sender	23	5.30	1.66	26	2.69	1.89	15	5.53	2.42	6	1	303004	0.10032498457977428
Lust	31	7.87	1.91	20	7.60	1.82	22	6.23	2.18	4	4	707656	0.12344984074269967
Paprika	19	6.26	1.59	13	1.69	2.10	22	8.59	3.07	7	3	11423	0.18889778627648407
Pate	26	6.00	2.04	17	3.06	3.15	23	6.96	2.48	4	3	54816	0.18862578542235298
Entschlossenheit	28	7.96	1.71	24	4.67	2.66	24	5.17	3.24	16	4	26620	0.21306438788917567
Programmierung	21	4.76	1.95	28	3.36	2.71	24	4.00	3.20	14	1	78940	0.15408134305884474
Zeugnis	27	5.19	1.73	24	5.46	2.15	22	7.82	2.08	7	4	197291	0.09357532965851292
Anker	23	6.22	1.35	18	2.33	2.54	23	8.87	1.87	5	3	48016	0.34106954527241495
Sinn	36	7.36	1.57	19	5.16	3.18	11	3.55	3.21	4	4	2130708	0.16836320916639247
Herr	29	4.69	1.79	24	2.75	2.01	26	6.96	2.79	4	3	3014123	0.21109932328433775
Macher	31	4.29	2.25	19	3.79	3.10	27	3.85	2.41	6	1	83706	0.2193234002742086
Rattengift	34	2.44	2.85	23	4.30	2.98	17	7.47	2.65	10	2	3109	0.1677403249774078
Fußboden	24	5.00	1.74	26	0.81	1.74	26	8.88	1.80	8	3	49777	0.17902468590407158
Basis	23	6.09	2.27	24	3.17	2.91	27	4.96	3.30	5	1	700837	0.24154653492109296
Kurier	27	5.56	1.91	16	2.44	2.16	20	7.10	2.20	6	3	10619	0.11209528284858714
Mission	32	5.63	2.41	22	5.05	2.34	33	5.03	3.23	7	4	273415	0.20263473137624696
Meldung	26	5.19	1.72	32	3.56	2.75	19	4.84	3.76	7	1	377363	0.2067390013100058
Entschluss	28	6.93	1.98	26	4.50	2.64	24	4.83	3.13	10	4	77922	0.17610065025696225
Idiot	26	2.65	2.43	20	7.15	1.98	23	6.39	2.78	5	2	72495	0.17093112897766077
Transparenz	22	6.41	1.53	23	4.00	2.24	15	5.40	3.74	11	4	162615	0.12066515951789773
Armut	27	2.00	2.17	20	6.60	2.35	25	5.92	3.15	5	2	196722	0.3397325959138694
Harfe	21	6.81	2.18	23	2.48	2.35	23	9.22	2.15	5	3	12033	0.13443890226939442
Genauigkeit	32	6.88	1.77	25	3.32	3.00	19	4.74	3.36	11	1	67443	0.1925129757122645
Kilometer	34	5.65	1.69	23	2.43	2.33	32	7.06	3.06	9	3	670237	0.14791937121324564
Genießer	23	7.74	3.17	15	5.07	3.53	26	6.35	2.53	8	4	17020	0.04448744669006608
Genehmigung	22	5.27	2.64	18	2.67	2.50	25	5.00	3.45	11	1	216248	0.27158418217661817
Autobahn	24	5.33	2.71	26	4.73	2.88	18	9.11	1.32	8	3	248831	0.3489821523514732
Flöte	39	6.08	2.19	21	2.52	2.42	26	8.69	2.81	5	3	37078	0.16577801797611597
Phase	27	4.96	1.45	24	2.96	2.87	23	3.91	2.95	5	1	501582	0.2698583199459287
Zugehörigkeit	30	6.10	2.41	29	3.41	2.32	30	4.10	3.00	13	1	58324	0.08711553903259805
Studie	30	5.10	2.29	20	3.05	3.12	25	4.60	3.06	6	1	641800	0.24410144101019826
Buch	29	8.45	1.68	26	4.12	2.64	18	9.72	0.57	4	3	3217139	0.3285383423606826
Gehorsam	20	4.60	2.80	16	3.69	2.21	19	3.68	2.94	8	1	47921	0.17983349605598611
Erleichterung	21	8.24	1.89	30	4.90	2.83	26	5.04	2.75	13	4	82755	0.13742338986328076
Gangster	19	2.84	2.67	28	6.43	2.64	20	7.55	1.96	8	2	25789	0.19885755215879453
Glatze	28	3.00	2.02	22	2.55	2.52	34	9.44	0.99	6	3	16997	0.1511489725933164
Pfanne	26	5.04	1.46	29	2.45	2.67	20	9.00	2.66	6	3	78805	0.05424479234098247
Materialist	17	3.24	2.31	28	3.79	2.62	25	4.20	2.29	11	1	3709	0.054290146544077954
Bild	25	6.96	2.03	26	2.77	2.70	23	8.43	1.47	4	3	4950811	0.3111230506848952
Brand	25	1.88	2.39	33	6.42	2.63	22	8.50	2.04	5	2	204235	0.20559374786602563
Atom	26	5.35	2.67	27	5.11	3.43	18	7.28	3.34	4	4	84563	0.2480203946024045
Marke	28	5.54	1.79	24	1.63	1.81	26	5.69	3.10	5	1	551361	0.18934335266811725
Blick	27	5.81	1.98	30	4.73	2.72	20	6.25	2.95	5	4	1778183	0.25186899622059855
Skrupel	19	4.47	2.01	21	5.00	2.53	18	4.22	3.57	7	1	12896	0.12667534482279402
Herrschaft	20	2.65	1.79	25	6.52	2.58	19	5.26	2.81	10	2	209917	0.39483193889932433
Direktion	20	4.20	2.17	34	2.74	2.51	16	4.88	2.92	9	1	16538	0.2233255465075903
Position	25	5.76	1.59	36	3.50	2.97	26	5.27	2.97	8	1	833962	0.180299071687897
Festival	33	6.42	2.77	12	4.67	2.57	22	5.59	3.20	8	4	273027	0.17816525031800226
Religion	19	3.84	2.59	21	4.19	3.19	24	4.83	2.91	8	1	533593	0.33379073045308216
Metzger	26	4.31	3.17	23	3.65	2.57	22	7.82	3.46	7	3	29408	0.05696988364634783
Börse	22	3.64	2.65	38	3.92	3.27	15	6.53	2.17	5	2	146829	0.26749590501294657
Geschirr	19	4.89	1.45	25	1.52	1.66	16	7.75	3.49	8	3	59793	0.09372934653509088
Schauer	36	3.58	2.14	24	4.71	2.60	16	7.06	2.49	7	2	36448	0.05560289400338564
Rechteck	33	5.55	1.23	12	0.58	0.79	19	8.47	2.12	8	3	26988	0.049102424286901716
Fahrt	28	5.89	2.18	26	2.62	2.52	21	6.00	2.86	5	1	675366	0.24344765207805158
Journalist	25	4.76	1.85	22	3.64	2.52	23	8.65	1.50	10	3	338257	0.28899191750701275
Pakt	23	4.74	2.16	22	4.64	2.68	27	5.22	2.72	4	1	32473	0.166174293611756
Benennung	26	5.15	2.03	20	1.65	2.25	29	4.41	3.71	9	1	30684	0.26076036292359356
Maus	20	5.35	2.16	26	3.31	2.92	28	9.68	1.02	4	3	306781	0.06648436007704997
Koch	29	6.90	1.99	24	2.42	2.15	17	9.47	0.87	4	3	46510	0.2246547571095044
Mango	30	7.03	2.37	26	3.08	3.11	27	9.44	1.22	5	3	6301	0.15324466605348833
Torheit	25	3.40	1.98	16	3.31	2.30	23	3.35	2.93	7	1	9177	0.29366330942668806
Rast	21	6.48	2.02	17	2.65	2.40	32	5.94	2.38	4	1	31031	0.1341703167101764
Larve	29	3.59	1.97	24	2.00	2.27	23	8.57	2.43	5	3	37669	0.197768776493695
Startbahn	28	5.11	2.02	30	3.67	2.81	19	7.95	2.46	9	3	10586	0.20607181086068746
Kommissar	13	5.62	1.50	30	4.97	3.09	30	8.17	2.29	9	3	48718	0.28639946908958946
Bedrohung	20	2.55	2.95	25	7.28	2.49	28	4.68	2.67	9	2	155018	0.22493303027333464
Trick	31	5.10	2.07	23	3.48	2.61	18	4.61	2.97	5	1	225938	0.0775764966538252
Nazi	26	1.50	3.00	19	7.58	3.59	28	7.61	2.28	4	2	195862	0.08232208302491788
Schwan	32	6.97	1.89	26	2.88	2.55	21	9.38	1.99	6	3	15723	0.03319390532621046
Erlös	33	6.48	1.94	21	4.10	2.34	26	6.12	3.12	5	4	82654	0.22338490428370505
Richtlinie	26	5.69	2.20	24	3.42	3.31	18	5.00	2.97	10	1	272734	0.1600559234691826
Wurf	18	4.94	1.51	16	2.50	2.28	22	6.36	2.66	4	1	117074	0.052387930405534064
Lauf	30	5.50	2.10	22	4.32	2.59	15	6.47	2.50	4	4	843499	0.3156554405142873
Handschrift	27	5.70	2.18	16	1.13	2.03	23	8.26	2.24	11	3	67330	0.2585033606561455
Tragik	26	2.50	2.08	29	6.38	2.61	19	4.37	3.29	6	2	15954	0.158063475109025
Kleinbürger	29	3.72	2.25	25	2.40	2.75	25	4.72	2.79	11	1	4012	0.11659347589493034
Ungleichgewicht	22	3.59	2.56	20	4.55	3.46	24	5.08	2.50	15	2	27410	0.12702499142663073
Begnadigung	21	6.90	1.58	31	5.94	2.77	15	4.47	3.25	11	4	4819	0.243046696703977
Kapitel	22	6.82	2.06	26	2.08	2.35	17	6.82	2.30	7	3	573750	0.36277881571506876
Partnerschaft	39	7.41	2.51	18	6.83	2.55	26	5.96	2.92	13	4	212821	0.1983640925328412
Bedingung	30	4.07	1.55	26	4.23	2.93	25	4.36	3.11	9	1	712219	0.20355873527003934
Mitwirkung	39	6.77	1.77	28	4.11	2.71	22	4.18	2.91	10	4	76369	0.16034526880900185
Arsch	32	3.50	2.42	22	6.59	2.56	23	7.52	2.64	5	2	96026	0.46366600104209016
Leser	22	7.55	1.95	21	3.14	2.65	22	5.77	2.76	5	4	751307	0.28168907333614446
Beschränkung	20	2.10	0.97	25	3.84	3.18	29	4.90	2.82	12	2	107717	0.2666301277696269
Asyl	32	3.94	2.17	23	5.83	2.90	19	5.32	2.83	4	2	41920	0.2503221871231871
Kinn	22	4.91	1.54	14	1.00	1.57	20	9.05	2.37	4	3	33476	0.23394420546368133
Hörer	14	6.29	1.33	21	1.71	2.15	12	6.75	2.14	5	3	121373	0.11108947387986098
Geduld	21	7.14	2.29	35	3.26	2.80	16	4.69	3.30	6	1	218225	0.404111974206612
Betreff	26	4.77	1.56	24	1.50	1.82	21	3.71	3.05	7	1	54052	0.19980078164700393
Humor	26	8.08	2.33	23	5.83	2.59	15	5.13	2.80	5	4	206182	0.1406914337232384
Woche	31	5.71	1.81	22	2.68	2.55	24	6.58	3.05	5	3	4173652	0.032497322971841144
Wolkenkratzer	36	4.81	2.29	28	3.79	2.88	25	9.84	0.47	13	3	15039	0.1067489025908073
Information	24	7.38	1.71	25	3.80	2.53	23	3.87	2.55	11	4	2620181	0.22626247513495165
Stein	16	6.06	2.21	30	1.63	1.90	23	9.43	1.73	5	3	639703	0.15752307295985707
Arbeitskraft	24	4.88	1.96	18	4.00	2.95	25	5.84	2.73	12	1	111183	0.27320959727637883
Klima	33	5.27	1.96	19	4.05	2.39	24	5.17	3.00	5	1	272142	0.17955200474153835
Abschluss	22	6.86	2.34	19	4.58	3.01	22	5.05	3.30	9	4	703827	0.26836382280185267
Kultur	23	7.83	2.01	26	3.85	2.82	23	4.43	2.97	6	4	1015070	0.18213902089021305
Elite	23	5.65	2.46	22	5.05	2.21	21	4.86	3.17	5	4	127433	0.23649453318851518
Schwung	26	7.81	2.23	22	6.45	2.58	20	5.25	3.04	7	4	108735	0.053785835121293535
Besserung	31	6.32	2.63	26	3.69	2.99	23	4.74	2.78	9	1	147518	0.2376488177596919
Mode	22	5.95	2.54	19	4.47	2.70	23	6.09	2.39	4	4	229978	0.14314924315268468
Plan	28	6.21	1.29	19	4.32	2.40	17	5.47	2.58	4	4	785981	0.4510257694900237
Arbeitslosigkeit	23	2.22	2.70	25	5.48	3.47	24	6.29	3.29	16	2	158359	0.15799406481083839
Schnappschuss	23	6.83	2.12	22	4.50	2.76	19	6.95	2.88	13	4	24594	0.21804104075819067
Zeichen	20	5.70	1.78	26	3.46	2.86	22	6.09	3.19	7	1	750272	0.0870325239725595
Möbel	29	6.14	1.77	20	2.20	1.94	22	8.68	1.73	5	3	155518	0.16940403321283362
Kamel	27	6.37	1.71	19	2.68	2.54	24	9.04	1.99	5	3	33816	0.1895072489574442
Termin	29	4.34	2.50	22	4.50	2.96	27	5.07	2.81	6	1	784459	0.09811713715359807
Unglück	29	1.31	2.22	31	7.13	2.35	19	5.05	3.36	7	2	107536	0.08644159159511937
Zweifel	24	2.92	1.79	20	5.70	2.77	35	4.43	3.04	7	2	409430	0.013333843947516072
Rückschritt	36	2.72	2.36	18	4.28	2.70	20	4.05	2.48	11	2	23194	0.03841553154165958
Vorname	39	6.31	2.40	31	2.06	2.39	20	6.25	4.09	7	1	69412	0.04874472580504219
Einkommen	20	6.55	1.67	32	4.97	2.88	21	6.57	2.66	9	4	293138	0.12102640825334135
Subversion	18	4.89	2.49	24	4.67	3.20	22	3.59	2.79	10	1	5267	0.12640592940810144
Unbesonnenheit	24	2.92	1.98	39	4.18	2.86	23	2.96	2.67	14	1	471	0.0
Verbrennung	30	2.30	2.38	22	6.32	3.12	19	6.58	3.42	11	2	62827	0.1460532456419262
Gegenteil	22	4.68	1.89	24	4.58	2.48	17	3.71	3.62	9	1	494419	0.1170176537545707
Informatik	23	4.52	2.29	27	1.70	2.09	11	5.18	3.31	10	1	108563	0.10694008821699441
Alarm	18	4.39	1.75	25	6.76	3.35	23	6.65	2.81	5	2	67024	0.07475027509889573
Entspannung	20	8.90	2.17	28	3.04	3.32	29	4.83	3.09	11	4	151669	0.21150620297013828
Tarif	22	4.86	2.44	18	2.67	2.83	15	5.07	2.31	5	1	204535	0.14049951269723554
Predigt	18	3.50	2.36	18	3.22	2.62	22	6.50	2.74	7	1	85417	0.15302965345546785
Radius	32	4.50	1.80	24	0.88	1.15	29	7.28	2.70	6	3	43783	0.12024862862952297
Papier	28	6.68	1.87	22	2.73	2.66	21	8.90	1.41	6	3	490111	0.19911686512789598
Hass	28	0.96	1.26	27	7.15	2.71	29	5.48	3.09	4	2	140495	0.2500374772054654
Gletscher	27	5.22	2.14	26	4.35	2.81	26	8.54	2.28	9	3	53004	0.24051289783725008
Vorspiel	27	7.04	2.39	22	7.45	2.18	14	6.00	2.60	8	4	18457	0.08926268123777657
